127.0.0.1 - - [30/Apr/2024:09:36:20 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:46 +0530] "GET /CRUD1/quantity-inc-dec?action=inc&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:46 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:46 +0530] "GET /CRUD1/quantity-inc-dec?action=inc&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:46 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:48 +0530] "GET /CRUD1/quantity-inc-dec?action=dec&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:48 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:48 +0530] "GET /CRUD1/quantity-inc-dec?action=dec&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:48 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:49 +0530] "GET /CRUD1/quantity-inc-dec?action=inc&id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:49 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4003
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:50 +0530] "GET /CRUD1/quantity-inc-dec?action=inc&id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:50 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4003
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:51 +0530] "GET /CRUD1/quantity-inc-dec?action=dec&id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:51 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4003
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:51 +0530] "GET /CRUD1/quantity-inc-dec?action=dec&id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:51 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:55 +0530] "POST /CRUD1/order-now HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:36:55 +0530] "GET /CRUD1/login.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:01 +0530] "GET /CRUD1/registration.jsp HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:08 +0530] "GET /CRUD1/login.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:09 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:10 +0530] "GET /CRUD1/login.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:21 +0530] "POST /CRUD1/user-login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:21 +0530] "GET /CRUD1/addProduct.jsp HTTP/1.1" 200 2740
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:26 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8232
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:30 +0530] "GET /CRUD1/deleteProduct.jsp HTTP/1.1" 200 6526
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:33 +0530] "GET /CRUD1/addProduct.jsp HTTP/1.1" 200 2740
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:36 +0530] "GET /CRUD1/addStaff.jsp HTTP/1.1" 200 3019
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:46 +0530] "GET /CRUD1/ubdateStaff.jsp HTTP/1.1" 200 3969
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:47 +0530] "GET /CRUD1/deleteStaff.jsp HTTP/1.1" 200 2462
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:37:49 +0530] "GET /CRUD1/addStaff.jsp HTTP/1.1" 200 3019
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:38:07 +0530] "POST /CRUD1/create-ubdate-delete-staff HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:38:07 +0530] "GET /CRUD1/addStaff.jsp HTTP/1.1" 200 3019
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:38:09 +0530] "GET /CRUD1/ubdateStaff.jsp HTTP/1.1" 200 4560
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:38:16 +0530] "POST /CRUD1/create-ubdate-delete-staff HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:38:16 +0530] "GET /CRUD1/ubdateStaff.jsp HTTP/1.1" 200 4560
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:40:22 +0530] "GET /CRUD1/addStaff.jsp HTTP/1.1" 200 3019
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:40:35 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:41:15 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:41:16 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:41:18 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:41:19 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:41:23 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:48:31 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:48:33 +0530] "GET /CRUD1/login.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [30/Apr/2024:09:48:35 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
0:0:0:0:0:0:0:1 - - [30/Apr/2024:10:01:40 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 8976
0:0:0:0:0:0:0:1 - - [30/Apr/2024:10:01:53 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 4002
0:0:0:0:0:0:0:1 - - [30/Apr/2024:10:01:55 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 8976
0:0:0:0:0:0:0:1 - - [30/Apr/2024:10:04:53 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
