127.0.0.1 - - [29/Apr/2024:09:25:14 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:13 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8372
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:45 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:45 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:48 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5645
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:49 +0530] "GET /CRUD1/product-images/g1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:49 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:50 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5645
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:34:50 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:35:06 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5645
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:35:06 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 200 132900
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:36:06 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:36:06 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8346
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:36:19 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5639
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:36:19 +0530] "GET /CRUD1/product-images/g1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:36:19 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:36:19 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 200 74667
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:38:30 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:38:30 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8332
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:38:41 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5632
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:38:41 +0530] "GET /CRUD1/product-images/g1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:38:41 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:38:41 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:38:41 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 200 76733
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:39:59 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:39:59 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8300
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:40:03 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5616
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:40:03 +0530] "GET /CRUD1/product-images/g1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:40:03 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:40:03 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:40:03 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 200 99822
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:40:03 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:00 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:00 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8300
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:10 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5616
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:10 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:10 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 200 37684
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:10 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:10 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:48:10 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:36 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:36 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8264
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:59 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5598
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:59 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:59 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:59 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:59 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 200 59875
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:59 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:49:59 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:21 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5603
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:21 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:21 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:21 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:21 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:21 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:21 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:24 +0530] "GET /CRUD1/cart.jsp HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:25 +0530] "GET /CRUD1/login.jsp HTTP/1.1" 200 2364
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:26 +0530] "GET /CRUD1/registration.jsp HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [29/Apr/2024:09:58:27 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5603
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:00:17 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:00:17 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8276
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:00:22 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5609
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:00:22 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:00:22 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:00:22 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:12 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:12 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8258
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:16 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5600
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:16 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:16 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:16 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:16 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:02:16 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:03:32 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:03:32 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:03:55 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5591
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:03:55 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:03:55 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:03:55 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:25 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:25 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8280
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:29 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5611
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:29 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:29 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:29 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:29 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:49 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:49 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8234
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:52 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5588
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:05:52 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:07:52 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:07:52 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8219
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:08:11 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5581
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:08:11 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:08:11 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:08:11 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:09:37 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:09:37 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8230
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:09:40 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 5586
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:09:40 +0530] "GET /CRUD1/product-images/s1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:09:40 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:09:40 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:10 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7976
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:10 +0530] "GET /CRUD1/product-images/g2.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:10 +0530] "GET /CRUD1/product-images/v1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:10 +0530] "GET /CRUD1/product-images/t1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:27 +0530] "GET /CRUD1/registration.jsp HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:28 +0530] "GET /CRUD1/login.jsp HTTP/1.1" 200 2364
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:33 +0530] "POST /CRUD1/user-login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:33 +0530] "GET /CRUD1/addProduct.jsp HTTP/1.1" 200 2740
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:37 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8230
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:57 +0530] "POST /CRUD1/create-ubdate-delete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:12:57 +0530] "GET /CRUD1/updateProduct.jsp HTTP/1.1" 200 8232
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:03 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7977
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:03 +0530] "GET /CRUD1/product-images/d1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:03 +0530] "GET /CRUD1/product-images/o1.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:05 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7977
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:13 +0530] "GET /CRUD1/add-to-cart?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:13 +0530] "GET /CRUD1/index.jsp HTTP/1.1" 200 7978
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:15 +0530] "GET /CRUD1/order-now?quantity=1&id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2024:10:13:15 +0530] "GET /CRUD1/login.jsp HTTP/1.1" 200 2365
